,formula,Eform
69555,Ag2Cd1Re1S3Se1,-0.2099297915050089
60115,Ag2Cd1Re1S4,-0.2550967388816776
69540,Ag2Cd1Ru1S1Se3,-0.16286737237666937
91994,Ag2Cd1Ru1S4,-0.2926813263816781
92107,Ag2Cd1Ru1Se4,-0.12131333187499971
90508,Ag2Cd1Ru1Te4,-0.024225641041665025
49071,Ag2Cd1S1Se3Sn1,-0.39990427573306997
69535,Ag2Cd1S1Se3V1,-0.42448892487666967
49084,Ag2Cd1S1Sn1Te3,-0.29405013448306905
49066,Ag2Cd1S2Se2Sn1,-0.4357754112347396
49078,Ag2Cd1S2Sn1Te2,-0.34390363706807214
49065,Ag2Cd1S3Se1Sn1,-0.47173621548640954
69538,Ag2Cd1S3Se1W1,-0.2929331058800084
49067,Ag2Cd1S3Sn1Te1,-0.42621028090307567
59373,Ag2Cd1S4,-0.0660192708647754
91986,Ag2Cd1S4Sn1,-0.5158751334880791
60121,Ag2Cd1S4Ta1,-0.5721042763816788
57783,Ag2Cd1S4Ti1,-0.7899372231049613
60122,Ag2Cd1S4V1,-0.5907268751316783
57781,Ag2Cd1S4W1,-0.33947129888167815
91990,Ag2Cd1S4Zr1,-0.8424712951316784
49072,Ag2Cd1Se2Sn1Te2,-0.2921898560647329
59372,Ag2Cd1Se4,-0.013884157857142603
91987,Ag2Cd1Se4Sn1,-0.37179512148140015
92075,Ag2Cd1Se4Ti1,-0.5667599898482827
92079,Ag2Cd1Se4Zr1,-0.6176121656249998
92072,Ag2Cd1Sn1Te4,-0.2462756268980657
6692,Ag2Cd1Te1,0.0787285454166677
92078,Ag2Cd1Te4Ti1,-0.3359378327649485
92081,Ag2Cd1Te4Zr1,-0.37795890229166496
48104,Ag2Cl1,0.0027150047936258894
75039,Ag2Cl13,-0.4173057872032397
69215,Ag2Cl1I1,-0.5030077757618598
46644,Ag2Cl1I3,-0.3397556763173455
55719,Ag2Cl1In1S4,-0.20668263958406907
57353,Ag2Cl2Cr1S1,-0.5572270450419333
54273,Ag2Cl2Cs1I1,-1.0659635514444268
68973,Ag2Cl2Hg1I2,-0.5510869680087355
35172,Ag2Cl2Hg1S1,-0.543120007536312
35370,Ag2Cl2Hg1Se1,-0.508090005200752
70887,Ag2Cl2I1K1,-1.0274666572777607
70885,Ag2Cl2I1Rb1,-1.0412541122777608
55857,Ag2Cl2S1,-0.3168814580503206
57364,Ag2Cl2S1V1,-0.6026813467086006
74746,Ag2Cl3,-0.6233073643714739
37160,Ag2Cl3Cs1,-1.1545337811428948
68997,Ag2Cl3Hg1I1,-0.636225624178851
46684,Ag2Cl3I1,-0.5123916423809476
57435,Ag2Cl3Rb1,-1.1215933819762283
33791,Ag2Cl4Co1,-0.619488145353784
59037,Ag2Cl4Cr1,-0.8508045396394986
28515,Ag2Cl4Cu1,-0.645639053210927
56515,Ag2Cl4Fe1,-0.6979280453537845
56677,Ag2Cl4Hg1,-0.7053149289203942
59041,Ag2Cl4Mg1,-1.1974147623775941
59042,Ag2Cl4Mn1,-0.8745838880385131
33625,Ag2Cl4Ni1,-0.670736886782356
5870,Ag2Cl4Pd1,-0.668665649639499
54466,Ag2Cl4Pt1,-0.6263281189252129
56514,Ag2Cl4Sn1,-0.8718283813325274
54470,Ag2Cl4Ti1,-0.925976103037536
59039,Ag2Cl4V1,-0.8062423732109271
69121,Ag2Cl4Zn1,-0.9660956282109273
60050,Ag2Cl5Cs1,-0.8301501403869516
74724,Ag2Cl5Cs2,-1.359906820343957
60056,Ag2Cl5K1,-0.8090172097619519
74726,Ag2Cl5K2,-1.3172711270106239
74721,Ag2Cl5Rb2,-1.3354962525661793
74831,Ag2Cl6Cs3,-1.514748660792249
75123,Ag2Cl6Cu1,-0.6361750065238598
93036,Ag2Cl6Ir1,-0.6967722876349707
45000,Ag2Cl6Ir1Li1,-0.7263896538714739
45002,Ag2Cl6Ir1Na1,-0.7253618349566384
93035,Ag2Cl6Mn1,-0.9086462180564266
51986,Ag2Cl6Mo1,-0.7259379654127484
75132,Ag2Cl6Ni1,-0.6774502554127488
75104,Ag2Cl6Pd1,-0.679932039857193
22991,Ag2Cl6Pt1,-0.718726607634971
74812,Ag2Cl6Rb3,-1.486984866246794
9478,Ag2Cl6Re1,-0.774515488560897
75129,Ag2Cl6Ru1,-0.7273551404127486
75110,Ag2Cl6Sn1,-0.9820481611739934
51975,Ag2Cl6Ta1,-0.9554794798571934
52005,Ag2Cl6Te1,-0.5385944880053408
51989,Ag2Cl6Ti1,-1.0953855136112227
51980,Ag2Cl6W1,-0.69354254652386
21873,Ag2Cl6Zr1,-1.21986736874608
57997,Ag2Cl7Cs1,-0.8183594739333859
96475,Ag2Cl7Cs3,-1.4556174720278217
96478,Ag2Cl7Rb3,-1.4227319378611547
93905,Ag2Cl8Hf3,-1.276015009611768
58959,Ag2Cl8Pd1Rb2,-1.1091317292271525
59127,Ag2Cl9Cs3,-1.2438679939694361
60955,Ag2Co1Cs2S4,-0.6168545940059368
69809,Ag2Co1Cs2Te4,-0.3931908331481466
92424,Ag2Co1Hf1S4,-0.7080024470066784
92488,Ag2Co1Hf1Se4,-0.43189159499999974
91083,Ag2Co1Hf1Te4,-0.13995394416666507
59959,Ag2Co1Hg1Se4,-0.06086142624578361
59782,Ag2Co1I2S1,-0.22430568981166488
55639,Ag2Co1I4,-0.2749957063876098
20735,Ag2Co1In1S4,-0.388204275131678
20736,Ag2Co1In1Se4,-0.222105965625
20737,Ag2Co1In1Te4,-0.0974444735416649
60988,Ag2Co1K2S4,-0.6036266751170472
92441,Ag2Co1Os1S4,-0.20066667388167758
92550,Ag2Co1Os1Se4,0.06196393562500013
91065,Ag2Co1Os1Te4,0.21688828395833504
90924,Ag2Co1Pb1S4,-0.3039644188816779
92530,Ag2Co1Pb1Se4,-0.15399366437500017
91069,Ag2Co1Pb1Te4,-0.04702349604166489
90864,Ag2Co1Pt1S4,-0.23079973013167798
90952,Ag2Co1Pt1Se4,-0.05128541812499954
91071,Ag2Co1Pt1Te4,-0.004393724791664777
92392,Ag2Co1Ru1S4,-0.26726775013167803
92603,Ag2Co1Ru1Se4,-0.033797386875000335
91034,Ag2Co1Ru1Te4,0.11089971020833467
64743,Ag2Co1S3,-0.21487769367334528
92411,Ag2Co1S4Sn1,-0.3902472609880787
92431,Ag2Co1S4Ti1,-0.6526715531049607
92436,Ag2Co1S4Zr1,-0.6990148688816777
92576,Ag2Co1Se4Sn1,-0.21606569773139972
92477,Ag2Co1Se4Ti1,-0.3938358260982824
92566,Ag2Co1Se4Zr1,-0.43648680312499977
92598,Ag2Co1Sn1Te4,-0.08237806064806552
12870,Ag2Co1Te1,0.384713220416668
59704,Ag2Co1Te3,0.034634529166668315
92580,Ag2Co1Te4Ti1,-0.1453895415149482
91101,Ag2Co1Te4Zr1,-0.16344053104166534
60902,Ag2Cr1Cs2S4,-0.8358286351170479
56236,Ag2Cr1Cs2Te4,-0.4929784931481471
60098,Ag2Cr1Hg1Se4,-0.17214392312078353
54227,Ag2Cr1I2S1,-0.30981333897833174
57354,Ag2Cr1I2Se1,-0.2284316649761061
53719,Ag2Cr1I4,-0.32051665638761
69543,Ag2Cr1K1S3Se1,-0.5617975890050091
21991,Ag2Cr1K1S4,-0.617363578256678
60755,Ag2Cr1K2S4,-0.7861333684503806
65511,Ag2Cr1K2Se4,-0.619675083333334
60222,Ag2Cr1Pb1S4,-0.4339956163816785
18674,Ag2Cr1Re1S6,0.117743069591987
69574,Ag2Cr1S1Se3Sn1,-0.28715343073306965
64527,Ag2Cr1S3,-0.3969255778400124
58404,Ag2Cr1S4,-0.35395047586477496
18647,Ag2Cr1S6W1,0.0167434790919863
57534,Ag2Cr1Se3,-0.16652908249999973
59809,Ag2Cr1Se4Sn1,-0.2462284677314006
13003,Ag2Cr1Te1,0.296514145416668
46719,Ag2Cs1Cu1S2,-0.5938172605044526
46718,Ag2Cs1Cu1Se2,-0.483109910833333
69735,Ag2Cs1Hf1Rb1Se4,-1.0042225344444438
69731,Ag2Cs1Hf1Rb1Te4,-0.7770145748148134
9077,Ag2Cs1I3,-0.798098554964159
44369,Ag2Cs1K1Te2,-0.6751562577777767
69749,Ag2Cs1Mo1Rb1Se4,-0.5796378616666663
69780,Ag2Cs1Mo1Rb1Te4,-0.40983089870370176
69761,Ag2Cs1Nb1Rb1Se4,-0.742670488333333
69745,Ag2Cs1Nb1Rb1Te4,-0.5505581864814799
65381,Ag2Cs1Nb1Se4,-0.7185509300000001
69813,Ag2Cs1Rb1Rh1Te4,-0.4098548931481467
74574,Ag2Cs1Rb1Se2,-0.6948696175000002
51415,Ag2Cs1Rb1Se4Zr1,-1.0048237050000002
44367,Ag2Cs1Rb1Te2,-0.6706908436111103
51428,Ag2Cs1Rb1Te4Zr1,-0.797061325370369
79438,Ag2Cs1S3Sb1,-0.5888460749342964
65380,Ag2Cs1Se4Ta1,-0.7283994956250002
6668,Ag2Cs1Te1,0.0922633579166674
60899,Ag2Cs2Fe1S4,-0.7089965612281589
55819,Ag2Cs2Fe1Te4,-0.44332385425925797
74301,Ag2Cs2Hf1S4,-1.2000011417837142
69716,Ag2Cs2Hf1Se4,-1.0186131311111113
54022,Ag2Cs2Hf1Te4,-0.7923879703703689
82155,Ag2Cs2Ir1S4,-0.5709404817837138
83281,Ag2Cs2Ir1Se4,-0.4316280344444444
105503,Ag2Cs2Ir1Te4,-0.35692167425925764
105483,Ag2Cs2Mn1S4,-0.789246998316281
79522,Ag2Cs2Mn1Se4,-0.6435758376436778
105522,Ag2Cs2Mn1Te4,-0.5014330469029358
60482,Ag2Cs2Mo1S4,-0.7557944956726025
69713,Ag2Cs2Mo1Se4,-0.5933068894444449
73616,Ag2Cs2Mo1Te4,-0.4248633842592579
60906,Ag2Cs2Nb1S4,-0.9245343640059368
69717,Ag2Cs2Nb1Se4,-0.7541614150000002
54023,Ag2Cs2Nb1Te4,-0.5641925831481467
60903,Ag2Cs2Ni1S4,-0.5874951623392692
56238,Ag2Cs2Ni1Te4,-0.40810305648148
78455,Ag2Cs2Os1S4,-0.5493535840059359
105500,Ag2Cs2Os1Se4,-0.38556253999999984
105505,Ag2Cs2Os1Te4,-0.2683205659259246
78434,Ag2Cs2Pb1S4,-0.6933765373392696
80555,Ag2Cs2Pb1Se4,-0.5920750544444443
79165,Ag2Cs2Pb1Te4,-0.4968246787037024
82145,Ag2Cs2Pd1S4,-0.6024072006726031
82141,Ag2Cs2Pd1Se4,-0.500565448333333
82180,Ag2Cs2Pd1Te4,-0.4515245814814798
82210,Ag2Cs2Pt1S4,-0.5611765751170475
83283,Ag2Cs2Pt1Se4,-0.45413169111111096
80744,Ag2Cs2Pt1Te4,-0.42967324092592446
80593,Ag2Cs2Re1S4,-0.6011655701170476
105490,Ag2Cs2Re1Se4,-0.4126695288888887
105560,Ag2Cs2Re1Te4,-0.26400796925925835
82196,Ag2Cs2Rh1S4,-0.606161039561492
69723,Ag2Cs2Rh1Se4,-0.4846620205555554
105502,Ag2Cs2Rh1Te4,-0.42738902370370213
78416,Ag2Cs2Ru1S4,-0.6176720562281588
73506,Ag2Cs2Ru1Se4,-0.4739097783333332
73503,Ag2Cs2Ru1Te4,-0.37381696981481327
70916,Ag2Cs2S1Se1,-0.7862849790022262
51413,Ag2Cs2S2Se2Zr1,-1.1020520936696352
51414,Ag2Cs2S2Te2Zr1,-0.9956481955214858
51433,Ag2Cs2S3Se1Zr1,-1.1428423396711191
78409,Ag2Cs2S4Sn1,-0.8359686197671807
60907,Ag2Cs2S4Ta1,-0.9187827995614926
57911,Ag2Cs2S4Te1,-0.5175312971540842
74376,Ag2Cs2S4Ti1,-1.1466106677599655
60490,Ag2Cs2S4V1,-0.9365703984503805
105479,Ag2Cs2S4W1,-0.6871814917837145
60900,Ag2Cs2S4Zr1,-1.1850403923392692
58595,Ag2Cs2Se1Te4,-0.3288982409259245
51421,Ag2Cs2Se2Te2Zr1,-0.9134109201851844
62385,Ag2Cs2Se3,-0.6207028721428571
78453,Ag2Cs2Se4Sn1,-0.697993054094578
71356,Ag2Cs2Se4Ti1,-0.9691034076429182
74342,Ag2Cs2Se4W1,-0.5072902894444442
71333,Ag2Cs2Se4Zr1,-1.0196874772222222
78551,Ag2Cs2Sn1Te4,-0.5513095177982801
72260,Ag2Cs2Tc1Te4,-0.37037913481481355
55181,Ag2Cs2Te4Ti1,-0.754620420235509
55820,Ag2Cs2Te4V1,-0.5649422175925909
74435,Ag2Cs2Te4W1,-0.32549183537036913
799,Ag2Cs2Te4Zr1,-0.810919219814813
58596,Ag2Cs2Te5,-0.35936912240740543
58019,Ag2Cs3I5,-1.1445569957141586
9713,Ag2Cs3S8Sb3,-0.717439428881679
56388,Ag2Cu1I2S1,-0.2709619839783321
58145,Ag2Cu1I4,-0.3120783478161816
60012,Ag2Cu1K1S4,-0.2824602795066786
18649,Ag2Cu1Re1S6,0.287419801591986
69532,Ag2Cu1S1Se3Sn1,-0.2701045694830695
59374,Ag2Cu1S4,0.01104992984951027
59377,Ag2Cu1Se4,0.07545554428571423
41378,Ag2Cu1Se4Sn1,-0.23450296648140068
14407,Ag2Cu1Te1,0.205326592916667
92121,Ag2Fe1Hf1S4,-0.7379726195066789
92200,Ag2Fe1Hf1Se4,-0.4567257625000005
92201,Ag2Fe1Hf1Te4,-0.1684466141666654
55937,Ag2Fe1I2S1,-0.26418788481166544
30701,Ag2Fe1I4,-0.316064404959039
20746,Ag2Fe1In1S4,-0.442698620131678
20747,Ag2Fe1In1Se4,-0.263651243125
20748,Ag2Fe1In1Te4,-0.112531474791665
21992,Ag2Fe1K1S4,-0.464521347006678
90584,Ag2Fe1Os1S4,-0.1766625238816779
92125,Ag2Fe1Os1Se4,0.06146283562499999
90715,Ag2Fe1Os1Te4,0.2308726164583348
90491,Ag2Fe1Pb1S4,-0.35854243138167785
92193,Ag2Fe1Pb1Se4,-0.19908352812500052
90625,Ag2Fe1Pb1Te4,-0.061969297291665004
92122,Ag2Fe1Pt1S4,-0.2557468788816788
92203,Ag2Fe1Pt1Se4,-0.07543876812499928
92204,Ag2Fe1Pt1Te4,-0.003964576041665779
92123,Ag2Fe1Ru1S4,-0.2829507426316784
92206,Ag2Fe1Ru1Se4,-0.045652559375000124
90664,Ag2Fe1Ru1Te4,0.13207428645833463
92117,Ag2Fe1S4Sn1,-0.42428896473807853
92119,Ag2Fe1S4Ti1,-0.6838328018549609
92120,Ag2Fe1S4Zr1,-0.7288437313816782
92190,Ag2Fe1Se4Sn1,-0.2468486764814002
92195,Ag2Fe1Se4Ti1,-0.4196192623482826
92197,Ag2Fe1Se4Zr1,-0.46190549062499997
92191,Ag2Fe1Sn1Te4,-0.09443311064806581
14522,Ag2Fe1Te1,0.391231550416667
92196,Ag2Fe1Te4Ti1,-0.154552581514948
92199,Ag2Fe1Te4Zr1,-0.18956793479166478
49843,Ag2Ga1In1S4,-0.6209549270066783
49854,Ag2Ga1In1Se4,-0.4485907412500003
49961,Ag2Ga1In1Te4,-0.29355584041666516
69231,Ag2Ga1Ir1S4,-0.27748514325667806
69203,Ag2Ga1Ir1Se4,-0.11514378500000078
69265,Ag2Ga1Ir1Te4,-0.042487589166665174
18652,Ag2Ga1Re1S6,0.208048409091985
72621,Ag2Ga1S1Se2,-0.33867799733555987
72765,Ag2Ga1S3,-0.4374849920066784
18650,Ag2Ga1S6W1,0.0921007995919851
72784,Ag2Ga1Se3,-0.2902039499999998
6688,Ag2Ga1Te1,0.0692835216666672
69285,Ag2Ga1Te4Zr1,-0.3114552641666646
49894,Ag2Ga2S1Se3,-0.5075202073766691
49934,Ag2Ga2S1Te3,-0.36200085737666843
49881,Ag2Ga2S3Se1,-0.6050430296300089
49895,Ag2Ga2S3Te1,-0.5412845625466751
49951,Ag2Ga2Se1Te3,-0.32692632312499903
49909,Ag2Ga2Se3Te1,-0.4115103522916663
92154,Ag2Hf1Hg1S4,-0.717087055127462
57779,Ag2Hf1Hg1Se4,-0.501871291870783
92256,Ag2Hf1Hg1Te4,-0.2761557010374487
85166,Ag2Hf1K2S4,-1.1592608678948255
85115,Ag2Hf1K2Se4,-0.9766526027777773
69689,Ag2Hf1K2Te4,-0.7468736737037022
81452,Ag2Hf1Li2S4,-1.0817612745614913
81453,Ag2Hf1Li2Se4,-0.8340834144444444
81475,Ag2Hf1Li2Te4,-0.5972484703703687
92136,Ag2Hf1Mg1S4,-1.0570605081525128
92223,Ag2Hf1Mg1Se4,-0.7752312173958344
92224,Ag2Hf1Mg1Te4,-0.4615446015624993
92192,Ag2Hf1Mn1S4,-0.8539717637308151
92282,Ag2Hf1Mn1Se4,-0.5756316842241374
92333,Ag2Hf1Mn1Te4,-0.2786096508908029
57041,Ag2Hf1Na2S4,-1.0748204675285251
105041,Ag2Hf1Na2Se4,-0.8630434246336994
105049,Ag2Hf1Na2Te4,-0.6337888566707355
18653,Ag2Hf1Nb1S6,-0.504430285408015
92241,Ag2Hf1Ni1S4,-0.6877378282566795
92313,Ag2Hf1Ni1Se4,-0.42606046500000083
92380,Ag2Hf1Ni1Te4,-0.17572322791666561
60226,Ag2Hf1Pb1S4,-0.8011762295066784
92253,Ag2Hf1Pd1S4,-0.6222011357566783
92314,Ag2Hf1Pd1Se4,-0.39587701124999963
92330,Ag2Hf1Pd1Te4,-0.20261852541666503
69687,Ag2Hf1Rb2S4,-1.1744580973392695
69692,Ag2Hf1Rb2Se4,-0.9921484266666667
69690,Ag2Hf1Rb2Te4,-0.763939302592591
18655,Ag2Hf1Re1S6,-0.261266520908013
9117,Ag2Hf1S3,-0.937176971590012
90542,Ag2Hf1S4Sr1,-1.2205306257566786
91975,Ag2Hf1S4Zn1,-0.8920430195066791
18670,Ag2Hf1S6Ta1,-0.545433597408014
18651,Ag2Hf1S6W1,-0.368213540408014
90507,Ag2Hf1Se4Sr1,-0.9446074112499998
91976,Ag2Hf1Se4Zn1,-0.6310963862500003
90581,Ag2Hf1Sr1Te4,-0.6275456866666649
30979,Ag2Hf1Te1,0.0857135666666666
16469,Ag2Hf1Te2,-0.0580446413333327
54248,Ag2Hf1Te3,-0.44865249583333205
92067,Ag2Hf1Te4Zn1,-0.35544598541666517
1467,Ag2Hg1I2S1,-0.336393588139377
33435,Ag2Hg1I2Se1,-0.305286890803817
96051,Ag2Hg1I4,-0.3921175999542196
20732,Ag2Hg1In1S4,-0.346503470752462
20733,Ag2Hg1In1Se4,-0.243604412495783
20734,Ag2Hg1In1Te4,-0.170617172912449
60099,Ag2Hg1Ir1Se4,0.004038940004216673
54661,Ag2Hg1Mn1Se4,-0.17560247109492133
59768,Ag2Hg1Mo1Se4,-0.114414064995783
69542,Ag2Hg1Nb1S1Se3,-0.34236040924745303
59772,Ag2Hg1Nb1Se4,-0.27971227437078383
69536,Ag2Hg1Ni1S3Se1,-0.15143805400079247
54662,Ag2Hg1Ni1Se4,-0.06270816187078365
90704,Ag2Hg1Os1S4,-0.13303353325246103
59767,Ag2Hg1Os1Se4,0.045397286254216684
90748,Ag2Hg1Os1Te4,0.13362140708755144
69921,Ag2Hg1Pb1S1Se3,-0.1845275842474532
69920,Ag2Hg1Pb1S3Se1,-0.2261673652507925
92148,Ag2Hg1Pb1S4,-0.2529663332524623
92229,Ag2Hg1Pb1Se4,-0.16726136624578336
92230,Ag2Hg1Pb1Te4,-0.10540990541244888
54657,Ag2Hg1Pd1Se4,-0.024608694995783775
69545,Ag2Hg1Pt1S3Se1,-0.09287187400079278
90611,Ag2Hg1Pt1S4,-0.11082811325246222
92156,Ag2Hg1Pt1Se4,-0.027576469995783892
92259,Ag2Hg1Pt1Te4,-0.03935699666244874
69582,Ag2Hg1Re1S3Se1,-0.17389196712579214
59812,Ag2Hg1Re1Se4,-0.002518621870783555
54659,Ag2Hg1Rh1Se4,-0.05251358124578376
90598,Ag2Hg1Ru1S4,-0.18272267075246207
90635,Ag2Hg1Ru1Se4,-0.03498905374578376
90696,Ag2Hg1Ru1Te4,0.03209892958755134
49125,Ag2Hg1S1Se3Sn1,-0.2853937263538535
69554,Ag2Hg1S1Se3V1,-0.3203800979974525
69559,Ag2Hg1S1Se3W1,-0.14817966799745275
49117,Ag2Hg1S1Sn1Te3,-0.205200288853852
961,Ag2Hg1S2,-0.164553153598596
49127,Ag2Hg1S2Se2Sn1,-0.31541178060552344
49129,Ag2Hg1S2Sn1Te2,-0.25777776768885596
49114,Ag2Hg1S3Se1Sn1,-0.34520822485719327
71671,Ag2Hg1S3Se1Tc1,-0.20294100462579223
69531,Ag2Hg1S3Se1Ti1,-0.5958607882240754
69553,Ag2Hg1S3Se1W1,-0.26527460150079296
49128,Ag2Hg1S3Sn1Te1,-0.31005326527385924
64823,Ag2Hg1S4,-0.10974200014567057
92088,Ag2Hg1S4Sn1,-0.3813848416088623
92149,Ag2Hg1S4Ti1,-0.6502018987257445
92151,Ag2Hg1S4Zr1,-0.7045561882524614
49105,Ag2Hg1Se1Sn1Te3,-0.18154195835218268
49118,Ag2Hg1Se2Sn1Te2,-0.2054907229355165
49111,Ag2Hg1Se3Sn1Te1,-0.22816382751885023
92147,Ag2Hg1Se4Sn1,-0.2591705308521841
60107,Ag2Hg1Se4Ta1,-0.27630120062078367
60095,Ag2Hg1Se4Te1,-0.01883692228744982
59773,Ag2Hg1Se4Ti1,-0.4574568867190667
54663,Ag2Hg1Se4V1,-0.27064049187078343
59940,Ag2Hg1Se4W1,-0.09020901749578325
60109,Ag2Hg1Se4Zr1,-0.5048872049957831
92228,Ag2Hg1Sn1Te4,-0.16708354376884893
6686,Ag2Hg1Te1,0.1167485641751
92231,Ag2Hg1Te4Ti1,-0.2556058933857317
92260,Ag2Hg1Te4Zr1,-0.29487551666244904
48194,Ag2I1,0.17774749085722755
44980,Ag2I1Li1,-0.032196341857079425
60195,Ag2I1S1,-0.14157714661041831
55938,Ag2I2Mg1S1,-0.7016646371727765
55939,Ag2I2Mn1S1,-0.41877847377718186
58761,Ag2I2Ni1S1,-0.24189438147833187
56387,Ag2I2Pb1S1,-0.42710240897833235
55934,Ag2I2Pd1S1,-0.22378499064499793
55935,Ag2I2Pt1S1,-0.16593634481166517
55936,Ag2I2Rh1S1,-0.17158887397833192
55293,Ag2I2S1Sn1,-0.39066812928686545
54230,Ag2I2S1V1,-0.32513570731166475
55940,Ag2I2S1Zn1,-0.49757211564499837
57365,Ag2I2Se1V1,-0.22662949830943901
8205,Ag2I3,-0.23493740345699
57436,Ag2I3Rb1,-0.7617861237141588
55562,Ag2I4Mg1,-0.6981232648399914
30680,Ag2I4Mn1,-0.460072698358053
58425,Ag2I4Ni1,-0.2621806535304668
56077,Ag2I4Pb1,-0.4848455078161812
54465,Ag2I4Pd1,-0.3066218849590382
55504,Ag2I4Pt1,-0.1639269492447524
55561,Ag2I4Rh1,-0.15492916638760995
62986,Ag2I4Sn1,-0.4324910916520671
69113,Ag2I4Ti1,-0.4602506769285049
53721,Ag2I4V1,-0.31057977353046695
78921,Ag2I4Zn1,-0.5235931713876099
65519,Ag2I6Te1,-0.26881006421147036
20771,Ag2In1Mn1S4,-0.510410443105816
20772,Ag2In1Mn1Te4,-0.184349219015802
60332,Ag2In1Nb1Se4,-0.4258167049999999
72643,Ag2In1S1Se2,-0.30615186983555986
72781,Ag2In1S3,-0.38637410450667825
21984,Ag2In1S4Sb1,-0.266405653256678
20786,Ag2In1S4Zn1,-0.514343543881679
69242,Ag2In1S4Zr1,-0.7539149251316779
18656,Ag2In1S6W1,0.116992494091985
65390,Ag2In1Se4Ta1,-0.4339633899999997
20787,Ag2In1Se4Zn1,-0.370877894375
69317,Ag2In1Se4Zr1,-0.5429547718749999
6672,Ag2In1Te1,0.0858559629166673
20788,Ag2In1Te4Zn1,-0.248400749791665
49916,Ag2In2S1Se3,-0.4713951098766693
49966,Ag2In2S1Te3,-0.3546469573766684
49926,Ag2In2S3Se1,-0.5449211871300088
49927,Ag2In2S3Te1,-0.4940370887966754
49947,Ag2In2Se1Te3,-0.32566910437499885
49910,Ag2In2Se3Te1,-0.39275635729166636
60654,Ag2In2Se4Sn1,-0.2421898729834674
58598,Ag2In2Te4Zr1,-0.3624298898148134
65391,Ag2Ir1K1Se4,-0.21499794624999957
78127,Ag2Ir1K2S4,-0.5516083006726034
80215,Ag2Ir1K2Se4,-0.4127439705555555
105214,Ag2Ir1K2Te4,-0.3327665320370359
81486,Ag2Ir1Li2S4,-0.487812456783714
81415,Ag2Ir1Li2Se4,-0.3347034927777778
81492,Ag2Ir1Li2Te4,-0.24215915537036872
79977,Ag2Ir1Na2S4,-0.48629874030630227
80057,Ag2Ir1Na2Se4,-0.341444049078144
85788,Ag2Ir1Na2Te4,-0.25452408611517974
82001,Ag2Ir1Rb2S4,-0.5447349528948257
83079,Ag2Ir1Rb2Se4,-0.40507567555555507
105369,Ag2Ir1Rb2Te4,-0.33542347981481374
18657,Ag2Ir1Re1S6,0.358054056591986
64516,Ag2Ir1S3,-0.1252352220066785
34158,Ag2Ir1Te1,0.362578535416668
69686,Ag2Ir2S1Se3,0.03176623012333035
69941,Ag2Ir2S3Se1,-0.07343301963000837
21994,Ag2K1Mn1S4,-0.571180172480816
21986,Ag2K1Mo1S4,-0.624700038256679
60330,Ag2K1Mo1Se4,-0.43069856875000045
54725,Ag2K1Nb1S4,-0.8777699338816776
7608,Ag2K1Nb1Se4,-0.67375173125
21987,Ag2K1Os1S4,-0.394322052006679
65372,Ag2K1Os1Se4,-0.1763731343749999
74579,Ag2K1Rb1S2,-0.7685722896711192
44004,Ag2K1Rb1Se2,-0.7072747416666664
44368,Ag2K1Rb1Te2,-0.6688265177777769
21995,Ag2K1Re1S4,-0.480716006381678
57835,Ag2K1Re1Se4,-0.2564925443749999
21988,Ag2K1Rh1S4,-0.385404167006679
21989,Ag2K1Ru1S4,-0.432029763256678
60328,Ag2K1Ru1Se4,-0.2620779087499998
69534,Ag2K1S1Se3V1,-0.5983073417516689
9584,Ag2K1S3Sb1,-0.57749611172001
69541,Ag2K1S3Se1V1,-0.7152535640050086
1020,Ag2K1S4Sb1,-0.527462053881679
54724,Ag2K1S4Ta1,-0.9091273426316793
54722,Ag2K1S4V1,-0.8055991801316784
21990,Ag2K1S4W1,-0.606831689506679
20752,Ag2K1Sb1Se4,-0.376809528125
20753,Ag2K1Sb1Te4,-0.222861206041665
7606,Ag2K1Se4Ta1,-0.68275730375
71764,Ag2K1Se4V1,-0.5977557312499995
6683,Ag2K1Te1,-0.0455700408333324
16976,Ag2K1Te2,-0.409707523333332
85171,Ag2K2Mn1S4,-0.7694827466496142
85092,Ag2K2Mn1Se4,-0.6235009509770109
105198,Ag2K2Mn1Te4,-0.47274974023626926
81819,Ag2K2Mo1S4,-0.7309430078948256
85168,Ag2K2Mo1Se4,-0.5592656311111107
85169,Ag2K2Mo1Te4,-0.38646818314814624
54762,Ag2K2Nb1Se4,-0.6962243700000007
69703,Ag2K2Nb1Te4,-0.5280381153703692
60753,Ag2K2Os1S4,-0.5291734940059362
79173,Ag2K2Os1Se4,-0.3525286261111115
105212,Ag2K2Os1Te4,-0.23361288592592425
60756,Ag2K2Pb1S4,-0.661940290672603
80191,Ag2K2Pb1Se4,-0.5628749816666665
81936,Ag2K2Pb1Te4,-0.4620457992592577
81822,Ag2K2Pd1S4,-0.5667873073392692
81890,Ag2K2Pd1Se4,-0.48356241222222196
76431,Ag2K2Pd1Te4,-0.4422960253703686
81883,Ag2K2Pt1S4,-0.5874924567837141
82604,Ag2K2Pt1Se4,-0.478010414444444
82638,Ag2K2Pt1Te4,-0.40936385537036873
81820,Ag2K2Re1S4,-0.5741993940059366
74119,Ag2K2Re1Se4,-0.38659623499999973
105209,Ag2K2Re1Te4,-0.2264968398148134
78109,Ag2K2Rh1S4,-0.5945786506726031
